trap_visit_ID,visit_time,site_name,subsite_name,visit_type,fish_processed,trap_functioning,include_catch,discharge,water_vel,water_temp,turbidity,dissolved_O,conductivity
6617,2021-02-06T12:00:43Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6619,2021-02-07T12:00:20Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6808,2021-02-08T11:00:39Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6810,2021-02-09T11:15:06Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6812,2021-02-10T10:45:40Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6814,2021-02-11T10:45:27Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6816,2021-02-12T10:30:22Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6818,2021-02-13T10:00:55Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6820,2021-02-14T10:15:15Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6827,2021-02-15T11:30:54Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6823,2021-02-16T12:00:52Z,Knights Landing RST,8.4,Unplanned restart,No fish were caught,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6825,2021-02-17T10:45:18Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6852,2021-02-18T11:30:17Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6830,2021-02-19T10:00:19Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6832,2021-02-20T09:15:40Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6834,2021-02-21T09:15:17Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6836,2021-02-22T10:45:24Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6839,2021-02-23T10:00:14Z,Knights Landing RST,8.4,End trapping,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6859,2021-02-23T10:00:59Z,Knights Landing RST,8.4,Start trap & begin trapping,N/A; not a sampling visit,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6842,2021-02-24T10:30:38Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6844,2021-02-25T09:00:02Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6846,2021-02-26T12:45:11Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6848,2021-02-27T09:45:14Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6850,2021-02-28T09:45:51Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6621,2021-03-01T09:00:30Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6623,2021-03-02T10:30:37Z,Knights Landing RST,8.4,Unplanned restart,No fish were caught,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6625,2021-03-03T10:30:25Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6627,2021-03-04T10:30:16Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6629,2021-03-05T10:45:56Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6631,2021-03-06T10:00:43Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6633,2021-03-07T11:00:24Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6635,2021-03-08T10:15:06Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6637,2021-03-09T10:15:10Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6639,2021-03-10T11:00:39Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6641,2021-03-11T10:00:14Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6643,2021-03-12T10:00:44Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6645,2021-03-13T09:30:52Z,Knights Landing RST,8.4,Unplanned restart,No fish were caught,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6647,2021-03-14T09:30:21Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6649,2021-03-15T10:15:30Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6651,2021-03-16T10:00:20Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6653,2021-03-17T10:15:06Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6655,2021-03-18T11:45:01Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6657,2021-03-19T10:00:58Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6659,2021-03-20T09:45:15Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6661,2021-03-21T10:30:56Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6663,2021-03-22T11:45:07Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6665,2021-03-23T09:30:05Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6667,2021-03-24T10:00:45Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6669,2021-03-25T11:00:11Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6671,2021-03-26T10:00:31Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6673,2021-03-27T10:00:56Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6675,2021-03-28T10:45:28Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6677,2021-03-29T10:15:02Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6679,2021-03-30T12:30:54Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6681,2021-03-31T11:00:49Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6683,2021-04-01T11:45:55Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6854,2021-04-02T10:30:52Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6687,2021-04-03T10:00:47Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6689,2021-04-04T10:15:27Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6691,2021-04-05T10:15:58Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6693,2021-04-06T11:45:21Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6695,2021-04-07T10:15:47Z,Knights Landing RST,8.4,Unplanned restart,No fish were caught,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6697,2021-04-08T12:00:06Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6699,2021-04-09T10:30:08Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6701,2021-04-10T09:45:07Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6703,2021-04-11T09:30:23Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6705,2021-04-12T10:00:43Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6707,2021-04-13T09:45:08Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6709,2021-04-14T10:45:02Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6711,2021-04-15T09:45:18Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6713,2021-04-16T09:45:01Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6715,2021-04-17T09:45:32Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6717,2021-04-18T09:45:10Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6719,2021-04-19T10:30:25Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6721,2021-04-20T10:00:55Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6723,2021-04-21T09:30:19Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6725,2021-04-22T10:45:59Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6727,2021-04-23T09:45:35Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6729,2021-04-24T10:45:16Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6731,2021-04-25T09:45:16Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6733,2021-04-26T10:00:35Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6735,2021-04-27T11:15:28Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6737,2021-04-28T10:30:11Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6739,2021-04-29T10:45:14Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6741,2021-04-30T11:00:37Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6743,2021-05-01T11:00:24Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6745,2021-05-02T11:45:36Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6747,2021-05-03T10:00:09Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6749,2021-05-04T10:30:30Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6751,2021-05-05T10:30:22Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6753,2021-05-06T10:45:00Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6755,2021-05-07T10:30:49Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6757,2021-05-08T10:00:48Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6759,2021-05-09T10:30:09Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6761,2021-05-10T10:30:05Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6763,2021-05-11T10:30:17Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6765,2021-05-12T10:30:21Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6767,2021-05-13T11:45:53Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6769,2021-05-14T11:15:36Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6771,2021-05-15T10:00:36Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6773,2021-05-16T09:45:59Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6775,2021-05-17T10:15:54Z,Knights Landing RST,8.4,Unplanned restart,No fish were caught,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6777,2021-05-18T09:45:42Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6779,2021-05-19T09:45:34Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6781,2021-05-20T10:00:31Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6783,2021-05-21T09:30:12Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6785,2021-05-22T10:15:21Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6787,2021-05-23T10:00:33Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6789,2021-05-24T10:30:52Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6791,2021-05-25T09:45:21Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6793,2021-05-26T10:00:16Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6795,2021-05-27T09:30:58Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6797,2021-05-28T10:30:22Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6799,2021-05-29T09:45:42Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6801,2021-05-30T10:45:10Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6803,2021-05-31T09:30:49Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6805,2021-06-01T10:00:28Z,Knights Landing RST,8.4,End trapping,No fish were caught,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6862,2021-09-24T16:15:05Z,Knights Landing RST,8.4,Start trap & begin trapping,N/A; not a sampling visit,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6864,2021-09-25T11:30:13Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6866,2021-09-26T13:45:18Z,Knights Landing RST,8.4,Continue trapping,Processed fish,"Trap functioning, but not normally",Yes,NA,NA,NA,NA,NA,NA
6868,2021-09-27T11:15:10Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6870,2021-09-28T10:30:43Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6872,2021-09-29T10:30:09Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6874,2021-09-30T10:15:50Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6876,2021-10-01T10:30:57Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6878,2021-10-02T09:45:04Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6880,2021-10-03T10:00:30Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6882,2021-10-04T10:30:07Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6884,2021-10-05T10:15:02Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6886,2021-10-06T11:00:08Z,Knights Landing RST,8.4,Unplanned restart,No fish were caught,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6888,2021-10-07T10:50:11Z,Knights Landing RST,8.4,Unplanned restart,No fish were caught,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6890,2021-10-08T10:45:26Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6892,2021-10-09T10:15:57Z,Knights Landing RST,8.4,Unplanned restart,No fish were caught,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6894,2021-10-10T10:30:07Z,Knights Landing RST,8.4,Unplanned restart,No fish were caught,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6896,2021-10-11T10:00:19Z,Knights Landing RST,8.4,Unplanned restart,No fish were caught,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6898,2021-10-12T10:30:06Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6900,2021-10-13T11:30:12Z,Knights Landing RST,8.4,Continue trapping,No fish were caught,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6902,2021-10-14T10:15:56Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6904,2021-10-15T10:00:11Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6906,2021-10-16T10:00:29Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6908,2021-10-17T11:15:49Z,Knights Landing RST,8.4,Unplanned restart,No fish were caught,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6910,2021-10-18T10:30:42Z,Knights Landing RST,8.4,Unplanned restart,No fish were caught,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6912,2021-10-19T11:15:48Z,Knights Landing RST,8.4,Continue trapping,Processed fish,"Trap functioning, but not normally",Yes,NA,NA,NA,NA,NA,NA
6914,2021-10-20T10:45:48Z,Knights Landing RST,8.4,Unplanned restart,No fish were caught,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6916,2021-10-21T11:30:09Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6918,2021-10-22T11:00:14Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6920,2021-10-23T11:00:19Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6922,2021-10-24T10:30:10Z,Knights Landing RST,8.4,Unplanned restart,No fish were caught,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6924,2021-10-25T12:45:53Z,Knights Landing RST,8.4,End trapping,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6927,2021-10-28T12:15:09Z,Knights Landing RST,8.4,Start trap & begin trapping,N/A; not a sampling visit,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6929,2021-10-29T10:30:12Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6931,2021-10-30T10:00:14Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6933,2021-10-31T09:30:55Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6935,2021-11-01T11:45:07Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6937,2021-11-02T11:45:45Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6939,2021-11-03T10:00:39Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6941,2021-11-04T12:15:54Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6943,2021-11-05T11:00:51Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6945,2021-11-06T11:30:12Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6947,2021-11-07T10:15:26Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
